Ad_ID,Campaign_Name,Clicks,Impressions,Cost,Leads,Conversions,Conversion Rate,Sale_Amount,Ad_Date,Location,Device,Keyword,Cost_num,Sale_num,CTR,CPC,Conversion_Rate_calc,CPA,ROAS,CPM
A3118,Software Engineer Course,104.0,5949.0,$216.6,28.0,4.0,0.038,$1102,2024-11-10,Hyderabad,Mobile,analytics for data,216.6,1102.0,0.0174819297360901,2.082692307692308,0.038461538461538464,54.15,5.087719298245614,36.409480584972265
A3119,Software Engineer Course,84.0,4625.0,$226.02,13.0,5.0,,$1969,2024-11-14,Hyderabad,Desktop,online data analytic,226.02,1969.0,0.01816216216216216,2.690714285714286,0.05952380952380952,45.204,8.711618440845943,48.86918918918919
A3120,Software Engineer Course,128.0,5022.0,$188.96,26.0,6.0,0.047,$1108,2024-11-02,Hyderabad,Mobile,data anaytics training,188.96,1108.0,0.025487853444842692,1.47625,0.046875,31.493333333333336,5.863674851820491,37.626443647949024
A3121,Software Engineer Course,99.0,5483.0,$180.04,,5.0,0.05,$1687,2024-11-04,Hyderabad,Desktop,analytics for data,180.04,1687.0,0.018055808863760715,1.8185858585858585,0.050505050505050504,36.007999999999996,9.370139968895801,32.836038664964434
A3122,Software Engineer Course,107.0,5491.0,$217.98,17.0,10.0,0.093,$1480,2024-11-11,Hyderabad,Mobile,online data analytic,217.98,1480.0,0.019486432343835368,2.0371962616822428,0.09345794392523364,21.798,6.789613726029911,39.69768712438536
A3123,Software Engineer Course,86.0,4078.0,$208.92,26.0,3.0,0.035,$1698,2024-11-06,Hyderabad,Mobile,data analytics course,208.92,1698.0,0.021088769004413928,2.429302325581395,0.03488372093023256,69.64,8.127512923607123,51.2309955860716
A3124,Software Engineer Course,,3052.0,$245.45,24.0,6.0,,$1769,2024-11-28,Hyderabad,Desktop,data analitics online,245.45,1769.0,,,,40.90833333333333,7.207170503157466,80.42267365661861
A3125,Software Engineer Course,88.0,3708.0,$225.76,10.0,5.0,0.036,$1667,2024-11-12,Hyderabad,Tablet,data anaytics training,225.76,1667.0,0.023732470334412083,2.5654545454545454,0.056818181818181816,45.152,7.383947554925585,60.88457389428263
A3126,Software Engineer Course,141.0,5314.0,$184.34,29.0,10.0,0.071,$1271,2024-11-19,Hyderabad,Mobile,online data analytic,184.34,1271.0,0.026533684606699286,1.3073758865248226,0.07092198581560284,18.434,6.894868178366062,34.68949943545352
A3127,Software Engineer Course,193.0,3566.0,$212.73,19.0,7.0,0.036,$1311,2024-11-04,Hyderabad,Desktop,data analitics online,212.73,1311.0,0.05412226584408301,1.1022279792746112,0.03626943005181347,30.389999999999997,6.16274150331406,59.65507571508693
A3128,Software Engineer Course,185.0,4839.0,$193.99,26.0,6.0,0.032,$1492,2024-11-04,Hyderabad,Desktop,data anaytics training,193.99,1492.0,0.038231039470965074,1.0485945945945947,0.032432432432432434,32.33166666666667,7.691118098871075,40.08886133498657
A3129,Software Engineer Course,117.0,5145.0,$244.44,12.0,8.0,0.068,,2024-11-10,Hyderabad,Mobile,data analitics online,244.44,,0.022740524781341108,2.089230769230769,0.06837606837606838,30.555,,47.51020408163265
A3130,Software Engineer Course,147.0,4371.0,$243.04,26.0,9.0,0.061,$1776,2024-11-18,Hyderabad,Desktop,online data analytic,243.04,1776.0,0.033630748112560054,1.6533333333333333,0.061224489795918366,27.004444444444445,7.307439104674128,55.60283687943262
A3131,Software Engineer Course,197.0,5697.0,$243.72,13.0,3.0,,$1154,2024-11-06,Hyderabad,Mobile,learn data analytics,243.72,1154.0,0.03457960329998245,1.2371573604060913,0.015228426395939087,81.24,4.7349417364188415,42.78041074249605
A3132,Software Engineer Course,81.0,3096.0,$228.47,22.0,3.0,0.037,$1386,2024-11-22,Hyderabad,Tablet,analytics for data,228.47,1386.0,0.02616279069767442,2.820617283950617,0.037037037037037035,76.15666666666667,6.066441983630236,73.7952196382429
A3133,Software Engineer Course,198.0,4163.0,$218.64,11.0,6.0,0.03,$1904,2024-11-30,Hyderabad,Tablet,learn data analytics,218.64,1904.0,0.04756185443190007,1.1042424242424242,0.030303030303030304,36.44,8.708379070618369,52.519817439346625
A3134,Software Engineer Course,155.0,5150.0,$224.6,24.0,7.0,0.039,$1146,2024-11-04,Hyderabad,Tablet,data analytics course,224.6,1146.0,0.030097087378640777,1.449032258064516,0.04516129032258064,32.08571428571428,5.102404274265361,43.6116504854369
A3135,Software Engineer Course,181.0,3948.0,$223.51,17.0,4.0,0.057,$1075,2024-11-10,Hyderabad,Mobile,analytics for data,223.51,1075.0,0.04584599797365755,1.2348618784530385,0.022099447513812154,55.8775,4.809628204554606,56.613475177304956
A3136,Software Engineer Course,108.0,3126.0,$248.94,12.0,3.0,0.028,$1942,2024-11-16,Hyderabad,Tablet,analytics for data,248.94,1942.0,0.0345489443378119,2.305,0.027777777777777776,82.98,7.801076564634048,79.63531669865644
A3137,Software Engineer Course,114.0,5551.0,$195.44,30.0,5.0,0.044,$1255,2024-11-15,Hyderabad,Tablet,analytics for data,195.44,1255.0,0.020536840208971358,1.7143859649122808,0.043859649122807015,39.088,6.421408104789194,35.208070617906685
A3138,Software Engineer Course,146.0,5712.0,$221.73,26.0,5.0,,$1201,2024-11-12,Hyderabad,Mobile,analytics for data,221.73,1201.0,0.025560224089635854,1.5186986301369862,0.03424657534246575,44.346,5.416497542055653,38.818277310924366
A3139,Software Engineer Course,89.0,4175.0,$194.22,11.0,3.0,0.055,$1370,2024-11-22,Hyderabad,Desktop,data anaytics training,194.22,1370.0,0.021317365269461076,2.182247191011236,0.033707865168539325,64.74,7.053856451446813,46.51976047904192
A3140,Software Engineer Course,82.0,,,30.0,8.0,0.098,$1511,2024-11-17,Hyderabad,Desktop,learn data analytics,,1511.0,,,0.0975609756097561,,,
A3141,Software Engineer Course,98.0,5728.0,$230.52,14.0,10.0,,$1322,2024-11-07,Hyderabad,Mobile,data anaytics training,230.52,1322.0,0.017108938547486033,2.3522448979591837,0.10204081632653061,23.052,5.7348603158077385,40.24441340782123
A3142,Software Engineer Course,87.0,3161.0,$244.49,24.0,8.0,0.092,$1161,2024-11-06,Hyderabad,Tablet,data analitics online,244.49,1161.0,0.027522935779816515,2.8102298850574714,0.09195402298850575,30.56125,4.748660476911121,77.34577665295792
A3143,Software Engineer Course,146.0,4773.0,$248.27,30.0,6.0,0.041,$1304,2024-11-01,Hyderabad,Tablet,online data analytic,248.27,1304.0,0.030588728263146868,1.7004794520547946,0.0410958904109589,41.37833333333334,5.2523462359527935,52.015503875968996
A3144,Software Engineer Course,,3385.0,$208.31,25.0,10.0,,$1972,2024-11-16,Hyderabad,Mobile,analytics for data,208.31,1972.0,,,,20.831,9.466660265949786,61.53914327917282
A3145,Software Engineer Course,122.0,5600.0,$223.06,12.0,3.0,0.025,$1061,2024-11-18,Hyderabad,Tablet,learn data analytics,223.06,1061.0,0.021785714285714287,1.828360655737705,0.02459016393442623,74.35333333333334,4.756567739621627,39.832142857142856
A3146,Software Engineer Course,153.0,4218.0,$228.36,16.0,7.0,0.046,$1178,2024-11-03,Hyderabad,Mobile,data analitics online,228.36,1178.0,0.03627311522048364,1.4925490196078433,0.0457516339869281,32.62285714285714,5.158521632510071,54.139402560455196
A3147,Software Engineer Course,108.0,3358.0,$184.1,28.0,4.0,0.037,$1888,2024-11-16,Hyderabad,Desktop,analytics for data,184.1,1888.0,0.03216200119118523,1.7046296296296295,0.037037037037037035,46.025,10.255296034763715,54.82430017867778
A3148,Software Engineer Course,147.0,3021.0,$200.17,20.0,4.0,0.027,$1718,2024-11-18,Hyderabad,Mobile,analytics for data,200.17,1718.0,0.04865938430983118,1.3617006802721088,0.027210884353741496,50.0425,8.582704701004147,66.2595167163191
A3149,Software Engineer Course,121.0,4477.0,$224.77,28.0,10.0,0.083,$1604,2024-11-17,Hyderabad,Tablet,data analitics online,224.77,1604.0,0.02702702702702703,1.857603305785124,0.08264462809917356,22.477,7.136183654402277,50.2054947509493
A3150,Software Engineer Course,112.0,4073.0,$180.24,30.0,4.0,,$1628,2024-11-12,Hyderabad,Tablet,data anaytics training,180.24,1628.0,0.027498158605450528,1.6092857142857144,0.03571428571428571,45.06,9.032401242787394,44.25239381291431
A3151,Software Engineer Course,127.0,5172.0,$204.19,10.0,4.0,0.031,$1183,2024-11-20,Hyderabad,Mobile,data analitics online,204.19,1183.0,0.024555297757153906,1.6077952755905511,0.031496062992125984,51.0475,5.7936235858759,39.479891724671305
A3152,Software Engineer Course,192.0,5896.0,$201.18,30.0,9.0,0.05,$1589,2024-11-30,Hyderabad,Desktop,data analytics course,201.18,1589.0,0.032564450474898234,1.0478125,0.046875,22.353333333333335,7.89839944328462,34.12143826322931
A3153,Software Engineer Course,174.0,3427.0,$223.77,20.0,7.0,0.036,$1293,2024-11-15,Hyderabad,Desktop,analytics for data,223.77,1293.0,0.050773271082579514,1.2860344827586208,0.040229885057471264,31.967142857142857,5.778254457702104,65.29617741464838
A3154,Software Engineer Course,166.0,4176.0,$243.1,16.0,9.0,0.041,$1147,2024-11-24,Hyderabad,Desktop,learn data analytics,243.1,1147.0,0.03975095785440613,1.4644578313253012,0.05421686746987952,27.01111111111111,4.718222953517071,58.21360153256705
A3155,Software Engineer Course,98.0,5835.0,$232.82,19.0,6.0,,$1989,2024-11-02,Hyderabad,Mobile,data analitics online,232.82,1989.0,0.016795201371036846,2.3757142857142854,0.061224489795918366,38.803333333333335,8.543080491366721,39.90059982862039
A3156,Software Engineer Course,191.0,5438.0,$244.1,19.0,5.0,,$1203,2024-11-08,Hyderabad,Tablet,learn data analytics,244.1,1203.0,0.03512320706141964,1.2780104712041884,0.02617801047120419,48.82,4.928308070462925,44.887826406767196
A3157,Software Engineer Course,89.0,4936.0,$199.91,16.0,4.0,0.059,$1543,2024-11-14,Hyderabad,Desktop,data analytics course,199.91,1543.0,0.018030794165316045,2.2461797752808987,0.0449438202247191,49.9775,7.718473312990846,40.500405186385734
A3158,Software Engineer Course,180.0,3526.0,,15.0,7.0,0.039,$1336,2024-11-16,Hyderabad,Mobile,online data analytic,,1336.0,0.05104934770277935,,0.03888888888888889,,,
A3159,Software Engineer Course,91.0,5509.0,$186.22,29.0,5.0,0.055,$1928,2024-11-02,Hyderabad,Mobile,learn data analytics,186.22,1928.0,0.016518424396442185,2.0463736263736263,0.054945054945054944,37.244,10.353345505316293,33.80286803412597
A3160,Software Engineer Course,114.0,5748.0,$184.76,16.0,8.0,0.07,$1490,2024-11-21,Hyderabad,Desktop,data analitics online,184.76,1490.0,0.019832985386221295,1.6207017543859648,0.07017543859649122,23.095,8.064516129032258,32.143354210160055
A3161,Software Engineer Course,80.0,5155.0,$217.3,28.0,5.0,,$1316,2024-11-12,Hyderabad,Tablet,data analytics course,217.3,1316.0,0.015518913676042677,2.71625,0.0625,43.46,6.056143580303727,42.15324927255092
A3162,Software Engineer Course,127.0,4537.0,$247.11,17.0,7.0,0.043,$1451,2024-11-18,Hyderabad,Tablet,analytics for data,247.11,1451.0,0.02799206524134891,1.9457480314960631,0.05511811023622047,35.30142857142857,5.871878920318886,54.465505840864004
A3163,Software Engineer Course,84.0,5468.0,$227.36,13.0,4.0,0.048,$1228,2024-11-26,Hyderabad,Tablet,data analytics course,227.36,1228.0,0.015362106803218726,2.706666666666667,0.047619047619047616,56.84,5.40112596762843,41.580102414045356
A3164,Software Engineer Course,182.0,4390.0,$239.33,11.0,7.0,0.052,$1799,2024-11-27,Hyderabad,Tablet,data anaytics training,239.33,1799.0,0.04145785876993166,1.3150000000000002,0.038461538461538464,34.190000000000005,7.516817782977478,54.51708428246014
A3165,Software Engineer Course,105.0,5883.0,$180.07,20.0,4.0,0.038,$1586,2024-11-05,Hyderabad,Mobile,data analytics course,180.07,1586.0,0.017848036715961243,1.7149523809523808,0.0380952380952381,45.0175,8.807685899927806,30.608533061363246
A3166,Software Engineer Course,162.0,3120.0,$245.58,30.0,6.0,0.037,$1952,2024-11-06,Hyderabad,Mobile,data anaytics training,245.58,1952.0,0.051923076923076926,1.515925925925926,0.037037037037037035,40.93,7.948530010587181,78.71153846153847
A3167,Software Engineer Course,118.0,4377.0,$219.81,21.0,4.0,0.034,$1290,2024-11-14,Hyderabad,Desktop,analytics for data,219.81,1290.0,0.02695910440941284,1.8627966101694915,0.03389830508474576,54.9525,5.868704790500887,50.21932830705963
A3168,Software Engineer Course,131.0,5719.0,$183.69,12.0,7.0,0.053,$1555,2024-11-23,Hyderabad,Mobile,data anaytics training,183.69,1555.0,0.02290610246546599,1.4022137404580153,0.05343511450381679,26.24142857142857,8.46534922968044,32.119251617415635
A3169,Software Engineer Course,116.0,4250.0,$186.34,12.0,3.0,0.026,$1043,2024-11-30,Hyderabad,Desktop,analytics for data,186.34,1043.0,0.027294117647058823,1.6063793103448276,0.02586206896551724,62.11333333333334,5.597295266716754,43.84470588235295
A3170,Software Engineer Course,80.0,5648.0,$239.26,10.0,6.0,0.075,$1005,2024-11-20,Hyderabad,Mobile,data analytics course,239.26,1005.0,0.014164305949008499,2.99075,0.075,39.876666666666665,4.200451391791357,42.36189801699716
A3171,Software Engineer Course,81.0,3394.0,$187.24,12.0,6.0,0.074,$1227,2024-11-12,Hyderabad,Tablet,data analytics course,187.24,1227.0,0.023865645256334708,2.311604938271605,0.07407407407407407,31.206666666666667,6.5530869472334965,55.16794342958162
A3172,Software Engineer Course,189.0,5117.0,$197.9,20.0,8.0,0.042,$1710,2024-11-28,Hyderabad,Mobile,analytics for data,197.9,1710.0,0.036935704514363885,1.047089947089947,0.042328042328042326,24.7375,8.640727640222334,38.6750048856752
A3173,Software Engineer Course,128.0,3861.0,$232.11,30.0,10.0,,$1636,2024-11-18,Hyderabad,Tablet,data analytics course,232.11,1636.0,0.033152033152033154,1.813359375,0.078125,23.211000000000002,7.048382232562147,60.11655011655012
A3174,Software Engineer Course,182.0,3303.0,$238.4,17.0,4.0,0.022,$1695,2024-11-05,Hyderabad,Desktop,data analitics online,238.4,1695.0,0.05510142294883439,1.30989010989011,0.02197802197802198,59.6,7.10989932885906,72.17680896155011
A3175,Software Engineer Course,124.0,4192.0,$184.42,12.0,6.0,0.048,,2024-11-05,Hyderabad,Tablet,data analytics course,184.42,,0.029580152671755726,1.4872580645161289,0.04838709677419355,30.736666666666665,,43.993320610687014
A3176,Software Engineer Course,137.0,3720.0,$237.22,24.0,5.0,0.036,$1811,2024-11-10,Hyderabad,Mobile,online data analytic,237.22,1811.0,0.03682795698924731,1.7315328467153284,0.0364963503649635,47.444,7.634263552820167,63.76881720430108
A3177,Software Engineer Course,106.0,5789.0,$183.62,19.0,3.0,0.028,$1838,2024-11-16,Hyderabad,Desktop,data analitics online,183.62,1838.0,0.018310589048194853,1.7322641509433963,0.02830188679245283,61.20666666666667,10.009802853719638,31.71877699084471
A3178,Software Engineer Course,102.0,5113.0,$206.65,27.0,6.0,0.059,$1466,2024-11-19,Hyderabad,Mobile,data analytics course,206.65,1466.0,0.01994914922745942,2.0259803921568627,0.058823529411764705,34.44166666666667,7.094120493588193,40.416585175044005
A3179,Software Engineer Course,155.0,3234.0,$204.47,12.0,4.0,0.026,$1401,2024-11-16,Hyderabad,Desktop,learn data analytics,204.47,1401.0,0.0479282622139765,1.3191612903225807,0.025806451612903226,51.1175,6.851860908690761,63.22510822510822
A3180,Software Engineer Course,85.0,3088.0,$234.24,24.0,4.0,0.047,$1210,2024-11-07,Hyderabad,Tablet,analytics for data,234.24,1210.0,0.027525906735751296,2.755764705882353,0.047058823529411764,58.56,5.165642076502732,75.85492227979275
A3181,Software Engineer Course,126.0,5114.0,$233.27,30.0,5.0,,$1197,2024-11-15,Hyderabad,Tablet,data analitics online,233.27,1197.0,0.024638247946812672,1.8513492063492065,0.03968253968253968,46.654,5.13139280661894,45.614000782166606
A3182,Software Engineer Course,96.0,5070.0,$210.63,27.0,10.0,0.104,$1653,2024-11-18,Hyderabad,Tablet,online data analytic,210.63,1653.0,0.01893491124260355,2.1940625,0.10416666666666667,21.063,7.847884916678536,41.544378698224854
A3183,Software Engineer Course,128.0,4445.0,$200.52,14.0,4.0,0.031,$1861,2024-11-05,Hyderabad,Tablet,learn data analytics,200.52,1861.0,0.028796400449943756,1.5665625,0.03125,50.13,9.280869738679433,45.11136107986502
A3184,Software Engineer Course,151.0,3656.0,$199.96,26.0,7.0,0.051,$1566,2024-11-17,Hyderabad,Desktop,online data analytic,199.96,1566.0,0.0413019693654267,1.3242384105960265,0.046357615894039736,28.565714285714286,7.831566313262652,54.693654266958426
A3185,Software Engineer Course,95.0,3583.0,$223.37,22.0,9.0,0.033,$1821,2024-11-29,Hyderabad,Desktop,online data analytic,223.37,1821.0,0.026514094334356683,2.3512631578947367,0.09473684210526316,24.81888888888889,8.152392890719433,62.34161317331845
A3186,Software Engineer Course,193.0,4790.0,$247.69,23.0,5.0,0.026,$1687,2024-11-24,Hyderabad,Mobile,data analitics online,247.69,1687.0,0.04029227557411273,1.2833678756476683,0.025906735751295335,49.538,6.810933021115104,51.7098121085595
A3187,Software Engineer Course,90.0,3235.0,$211.4,29.0,10.0,0.111,$1290,2024-11-19,Hyderabad,Tablet,analytics for data,211.4,1290.0,0.027820710973724884,2.348888888888889,0.1111111111111111,21.14,6.102175969725638,65.34775888717157
A3188,Software Engineer Course,175.0,3832.0,$245.61,27.0,5.0,0.029,$1388,2024-11-26,Hyderabad,Desktop,data analitics online,245.61,1388.0,0.045668058455114825,1.4034857142857144,0.02857142857142857,49.122,5.6512356988721955,64.09446764091858
A3189,Software Engineer Course,153.0,4261.0,$230.25,27.0,7.0,0.046,$1027,2024-11-05,Hyderabad,Desktop,analytics for data,230.25,1027.0,0.03590706406946726,1.5049019607843137,0.0457516339869281,32.892857142857146,4.460369163952226,54.03661112414926
A3190,Software Engineer Course,103.0,4796.0,$180.64,26.0,7.0,,$1102,2024-11-03,Hyderabad,Mobile,data anaytics training,180.64,1102.0,0.021476230191826522,1.7537864077669902,0.06796116504854369,25.805714285714284,6.1005314437555365,37.66472060050041
A3191,Software Engineer Course,102.0,5229.0,$208.55,30.0,5.0,0.049,$1065,2024-11-15,Hyderabad,Mobile,analytics for data,208.55,1065.0,0.019506597819850834,2.044607843137255,0.049019607843137254,41.71,5.106689043394869,39.88334289539109
A3192,Software Engineer Course,199.0,3754.0,$220.16,26.0,,0.045,$1262,2024-11-20,Hyderabad,Tablet,data analytics course,220.16,1262.0,0.05301012253596164,1.1063316582914573,,,5.732194767441861,58.6467767714438
A3193,Software Engineer Course,96.0,4851.0,$229.12,27.0,6.0,,$1271,2024-11-03,Hyderabad,Tablet,data anaytics training,229.12,1271.0,0.019789734075448363,2.3866666666666667,0.0625,38.18666666666667,5.547311452513966,47.231498660070095
A3194,Software Engineer Course,107.0,4816.0,$243.41,20.0,5.0,,,2024-11-25,Hyderabad,Tablet,data analytics course,243.41,,0.022217607973421927,2.2748598130841122,0.04672897196261682,48.682,,50.54194352159468
A3195,Software Engineer Course,170.0,5404.0,$218.24,24.0,5.0,,$1818,2024-11-29,Hyderabad,Desktop,data analitics online,218.24,1818.0,0.03145817912657291,1.283764705882353,0.029411764705882353,43.648,8.330278592375366,40.38490007401924
A3196,Software Engineer Course,145.0,3068.0,$237.7,24.0,7.0,,$1494,2024-11-19,Hyderabad,Mobile,data analytics course,237.7,1494.0,0.04726205997392438,1.639310344827586,0.04827586206896552,33.957142857142856,6.285233487589399,77.47718383311604
A3197,Software Engineer Course,148.0,5877.0,$213.84,25.0,8.0,,$1371,2024-11-18,Hyderabad,Desktop,learn data analytics,213.84,1371.0,0.025182916453973116,1.444864864864865,0.05405405405405406,26.73,6.4113355780022445,36.38591117917305
A3198,Software Engineer Course,141.0,4188.0,$228.12,16.0,9.0,,$1204,2024-11-30,Hyderabad,Desktop,data analitics online,228.12,1204.0,0.0336676217765043,1.617872340425532,0.06382978723404255,25.346666666666668,5.277923899701912,54.46991404011462
A3199,Software Engineer Course,89.0,5676.0,$183.58,14.0,,,$1254,2024-11-16,Hyderabad,Mobile,data analitics online,183.58,1254.0,0.015680056377730796,2.0626966292134834,,,6.8308094563677955,32.34319943622269
A3200,Software Engineer Course,140.0,4677.0,$223.74,20.0,9.0,0.064,$1610,2024-11-04,Hyderabad,Mobile,learn data analytics,223.74,1610.0,0.029933718195424418,1.5981428571428573,0.06428571428571428,24.86,7.1958523285956915,47.838357921744716
A3201,Software Engineer Course,135.0,3793.0,$190.88,24.0,9.0,0.053,,2024-11-19,Hyderabad,Desktop,data analitics online,190.88,,0.03559187977853941,1.4139259259259258,0.06666666666666667,21.20888888888889,,50.324281571315574
A3202,Software Engineer Course,105.0,3548.0,$216.8,30.0,7.0,0.054,$1663,2024-11-14,Hyderabad,Tablet,learn data analytics,216.8,1663.0,0.02959413754227734,2.064761904761905,0.06666666666666667,30.97142857142857,7.670664206642066,61.10484780157836
A3203,Software Engineer Course,119.0,5944.0,$225.75,24.0,,,$1516,2024-11-13,Hyderabad,Tablet,analytics for data,225.75,1516.0,0.020020188425302825,1.8970588235294117,,,6.715393133997785,37.979475100942125
A3204,Software Engineer Course,128.0,4662.0,$187.28,23.0,9.0,,$1710,2024-11-13,Hyderabad,Desktop,data anaytics training,187.28,1710.0,0.027456027456027456,1.463125,0.0703125,20.808888888888887,9.130713370354549,40.171600171600176
A3205,Software Engineer Course,120.0,4453.0,$240.34,23.0,8.0,0.067,$1452,2024-11-26,Hyderabad,Tablet,online data analytic,240.34,1452.0,0.026948124859645182,2.0028333333333332,0.06666666666666667,30.0425,6.041441291503703,53.97260273972603
A3206,Software Engineer Course,163.0,5052.0,$234.73,24.0,6.0,,$1848,2024-11-17,Hyderabad,Mobile,online data analytic,234.73,1848.0,0.032264449722882026,1.4400613496932515,0.03680981595092025,39.12166666666666,7.8728752183359605,46.462787015043546
A3207,Software Engineer Course,94.0,4457.0,$246.18,14.0,6.0,0.053,$1492,2024-11-15,Hyderabad,Tablet,data analitics online,246.18,1492.0,0.021090419564729637,2.618936170212766,0.06382978723404255,41.03,6.0606060606060606,55.23446264303343
A3208,Software Engineer Course,,5528.0,$185.93,21.0,5.0,0.045,$1719,2024-11-15,Hyderabad,Mobile,data anaytics training,185.93,1719.0,,,,37.186,9.245414941106867,33.634225759768455
A3209,Software Engineer Course,146.0,4474.0,$190.94,18.0,10.0,,$1872,2024-11-07,Hyderabad,Tablet,data analitics online,190.94,1872.0,0.03263299061242736,1.3078082191780822,0.0684931506849315,19.094,9.80412695087462,42.67769333929369
A3210,Software Engineer Course,193.0,5129.0,$243.78,13.0,10.0,0.052,$1583,2024-11-06,Hyderabad,Tablet,data analytics course,243.78,1583.0,0.03762916747904075,1.2631088082901554,0.05181347150259067,24.378,6.493559767003036,47.529732891401835
A3211,Software Engineer Course,96.0,5210.0,$223.05,10.0,8.0,0.083,$1483,2024-11-29,Hyderabad,Tablet,online data analytic,223.05,1483.0,0.018426103646833013,2.3234375000000003,0.08333333333333333,27.88125,6.648733467832324,42.811900191938584
A3212,Software Engineer Course,150.0,3456.0,$242.22,16.0,7.0,0.047,$1215,2024-11-02,Hyderabad,Desktop,data anaytics training,242.22,1215.0,0.043402777777777776,1.6148,0.04666666666666667,34.60285714285714,5.016101065147387,70.08680555555556
A3213,Software Engineer Course,130.0,4109.0,$207.1,19.0,6.0,0.046,$1521,2024-11-16,Hyderabad,Mobile,learn data analytics,207.1,1521.0,0.03163786809442687,1.593076923076923,0.046153846153846156,34.516666666666666,7.344278126508933,50.40155755658311
A3214,Software Engineer Course,99.0,3522.0,$210.01,28.0,9.0,0.034,$1932,2024-11-23,Hyderabad,Mobile,analytics for data,210.01,1932.0,0.028109028960817718,2.1213131313131313,0.09090909090909091,23.334444444444443,9.19956192562259,59.628052243043726
A3215,Software Engineer Course,143.0,3600.0,$238.14,26.0,7.0,0.049,$1891,2024-11-09,Hyderabad,Tablet,analytics for data,238.14,1891.0,0.03972222222222222,1.6653146853146852,0.04895104895104895,34.019999999999996,7.9407071470563535,66.15
A3216,Software Engineer Course,116.0,3026.0,$209.03,24.0,9.0,,$1819,2024-11-10,Hyderabad,Desktop,data analitics online,209.03,1819.0,0.038334434897554524,1.8019827586206896,0.07758620689655173,23.225555555555555,8.702100177008084,69.07799074686054
A3217,Software Engineer Course,120.0,,$214.76,29.0,5.0,0.042,$1926,2024-11-30,Hyderabad,Mobile,data anaytics training,214.76,1926.0,,1.7896666666666665,0.041666666666666664,42.952,8.968150493574223,
A3218,Software Engineer Course,115.0,4857.0,$195.05,29.0,9.0,0.078,$1644,2024-11-17,Hyderabad,Desktop,data anaytics training,195.05,1644.0,0.023677166975499278,1.6960869565217391,0.0782608695652174,21.672222222222224,8.428608049218148,40.15853407453161
A3219,Software Engineer Course,175.0,5915.0,$223.39,23.0,8.0,0.042,$1595,2024-11-08,Hyderabad,Tablet,learn data analytics,223.39,1595.0,0.029585798816568046,1.2765142857142857,0.045714285714285714,27.92375,7.139979408209857,37.76669484361791
A3220,Software Engineer Course,100.0,3948.0,$230.56,30.0,6.0,,$1234,2024-11-12,Hyderabad,Tablet,analytics for data,230.56,1234.0,0.025329280648429583,2.3056,0.06,38.42666666666667,5.352185981956974,58.399189463019255
A3221,Software Engineer Course,114.0,5446.0,$207.62,11.0,8.0,,$1355,2024-11-12,Hyderabad,Mobile,data analitics online,207.62,1355.0,0.02093279471171502,1.8212280701754386,0.07017543859649122,25.9525,6.526346209421058,38.123393316195376
A3222,Software Engineer Course,109.0,5388.0,$205.68,22.0,6.0,0.055,$1339,2024-11-19,Hyderabad,Desktop,data anaytics training,205.68,1339.0,0.020230141054194507,1.8869724770642202,0.05504587155963303,34.28,6.510112796577207,38.17371937639198
A3223,Software Engineer Course,154.0,5138.0,$194.15,17.0,7.0,0.045,$1295,2024-11-17,Hyderabad,Mobile,data analytics course,194.15,1295.0,0.02997275204359673,1.2607142857142857,0.045454545454545456,27.735714285714288,6.67010043780582,37.787076683534444
A3224,Software Engineer Course,199.0,3534.0,$238.67,24.0,5.0,0.025,$1776,2024-11-21,Hyderabad,Mobile,data anaytics training,238.67,1776.0,0.056310130164119974,1.1993467336683417,0.02512562814070352,47.733999999999995,7.44123685423388,67.53537068477645
A3225,Software Engineer Course,98.0,4302.0,$183.4,16.0,9.0,0.092,$1765,2024-11-19,Hyderabad,Desktop,data analytics course,183.4,1765.0,0.02278010227801023,1.8714285714285714,0.09183673469387756,20.37777777777778,9.623773173391493,42.631334263133425
A3226,Software Engineer Course,196.0,4367.0,$238.44,20.0,7.0,,$1931,2024-11-27,Hyderabad,Desktop,data analitics online,238.44,1931.0,0.04488207007098695,1.216530612244898,0.03571428571428571,34.06285714285714,8.098473410501594,54.60041218227616
A3227,Software Engineer Course,81.0,3721.0,$222.89,17.0,4.0,0.046,$1690,2024-11-15,Hyderabad,Desktop,data analytics course,222.89,1690.0,0.021768341843590434,2.751728395061728,0.04938271604938271,55.7225,7.582215442595002,59.900564364418166
A3228,Software Engineer Course,150.0,4351.0,$203.7,26.0,8.0,,$1765,2024-11-18,Hyderabad,Desktop,data anaytics training,203.7,1765.0,0.0344748333716387,1.3579999999999999,0.05333333333333334,25.4625,8.664702994599903,46.816823718685356
A3229,Software Engineer Course,121.0,3122.0,$237.57,29.0,6.0,0.05,$1796,2024-11-07,Hyderabad,Mobile,learn data analytics,237.57,1796.0,0.038757206918641894,1.963388429752066,0.049586776859504134,39.595,7.559877088858021,76.09545163356822
A3230,Software Engineer Course,124.0,3924.0,$188.66,24.0,6.0,0.041,$1472,2024-11-04,Hyderabad,Tablet,data anaytics training,188.66,1472.0,0.03160040774719674,1.5214516129032258,0.04838709677419355,31.44333333333333,7.802395844376126,48.07849133537207
